id	parent_id	scientific_name	rank	extinct	english_label	wikidata_id	wikipedia_url	source_id
5V4LD	BJ869	Annamanum ochreopictum	species	false	Annamanum ochreopictum	Q14845381	https://en.wikipedia.org/wiki/Annamanum_ochreopictum	1032
5V4LG	BJ869	Annamanum strandi	species	false	Annamanum strandi	Q14845371	https://en.wikipedia.org/wiki/Annamanum_strandi	1032
5V4LH	BJ869	Annamanum szetschuanicum	species	false	Annamanum szetschuanicum	Q14845355	https://en.wikipedia.org/wiki/Annamanum_szetschuanicum	1032
5V4LV	BJ869	Annamanum albisparsum	species	false	Annamanum albisparsum	Q14845378	https://en.wikipedia.org/wiki/Annamanum_albisparsum	1032
5V4M7	BJ869	Annamanum albomaculatum	species	false	Annamanum albomaculatum	Q14845380	https://en.wikipedia.org/wiki/Annamanum_albomaculatum	1032
5V4NG	BJ86B	Annemabel elongata	species	false	Annemabel elongata	Q60175596	https://en.wikipedia.org/wiki/Annemabel_elongata	1032
5V4V7	9223N	Anisotenes fallax	species	false	Anisotenes fallax	Q13374431	https://en.wikipedia.org/wiki/Anisotenes_fallax	219318
5V4V8	9223N	Anisotenes stemmatostola	species	false	Anisotenes stemmatostola	Q13374442	https://en.wikipedia.org/wiki/Anisotenes_stemmatostola	219318
5V4XF	7NPZK	Anisus spirorbis	species	false	Anisus spirorbis	Q1499716	https://en.wikipedia.org/wiki/Anisus_spirorbis	1130
5V52V	7NP5S	Annobodillo coecus	species	false	Annobodillo coecus	Q1961057	https://en.wikipedia.org/wiki/Annobodillo	1094
5V557	8NLVQ	Anisoscelis caeruleipennis	species	false	Anisoscelis caeruleipennis	Q101580105	https://en.wikipedia.org/wiki/Anisoscelis_caeruleipennis	1134
5V56V	9223N	Anisotenes leucophthalma	species	false	Anisotenes leucophthalma	Q13374432	https://en.wikipedia.org/wiki/Anisotenes_leucophthalma	219318
5V56W	9223N	Anisotenes uniformis	species	false	Anisotenes uniformis	Q13374443	https://en.wikipedia.org/wiki/Anisotenes_uniformis	219318
5V56Y	9223N	Anisotenes cacotechna	species	false	Anisotenes cacotechna	Q13374423	https://en.wikipedia.org/wiki/Anisotenes_cacotechna	219318
5V577	9223N	Anisotenes libidinosa	species	false	Anisotenes libidinosa	Q13374433	https://en.wikipedia.org/wiki/Anisotenes_libidinosa	219318
5V5CP	62BHC	Anomala albopilosa	species	false	Anomala albopilosa	Q7734578	https://en.wikipedia.org/wiki/Anomala_albopilosa	1027
5V5GV	62BHC	Anomala corrugata	species	false	Anomala corrugata	Q14900734	https://en.wikipedia.org/wiki/Anomala_corrugata	1027
5V5GW	62BHC	Anomala cuprea	species	false	Anomala cuprea	Q7735691	https://en.wikipedia.org/wiki/Anomala_cuprea	1027
5V5TZ	WP5	Anodocheilus exiguus	species	false	Anodocheilus exiguus	Q1839280	https://en.wikipedia.org/wiki/Anodocheilus_exiguus	2144
5V5VV	62BHW	Anodonthyla moramora	species	false	Anodonthyla moramora	Q2852047	https://en.wikipedia.org/wiki/Anodonthyla_moramora	2144
5V5VY	62BHW	Anodonthyla boulengerii	species	false	Anodonthyla boulengerii	Q2537946	https://en.wikipedia.org/wiki/Anodonthyla_boulengerii	2144
5V5W7	62BHW	Anodonthyla nigrigularis	species	false	Anodonthyla nigrigularis	Q2698205	https://en.wikipedia.org/wiki/Anodonthyla_nigrigularis	2144
5V5XH	8VRGX	Anogdus dissimilis	species	false	Anogdus dissimilis	Q48972100	https://en.wikipedia.org/wiki/Anogdus_dissimilis	1204
5V66R	7NP65	Anodonta cygnea	species	false	Swan mussel	Q777865	https://en.wikipedia.org/wiki/Swan_mussel	1130
5V67V	62BHW	Anodonthyla pollicaris	species	false	Anodonthyla pollicaris	Q2852048	https://en.wikipedia.org/wiki/Anodonthyla_pollicaris	2144
5V67Y	62BHW	Anodonthyla emilei	species	false	Anodonthyla emilei	Q2852045	https://en.wikipedia.org/wiki/Anodonthyla_emilei	2144
5V687	62BHW	Anodonthyla montana	species	false	Anodonthyla montana	Q2698242	https://en.wikipedia.org/wiki/Anodonthyla_montana	2144
5V6FY	BJ86F	Anomalotragus morrisi	species	false	Anomalotragus morrisi	Q15858978	https://en.wikipedia.org/wiki/Anomalotragus_morrisi	1032
5V6HL	WTG	Anomalurus pelii	species	false	Pel's Flying Squirrel	Q1769812	https://en.wikipedia.org/wiki/Pel%27s_flying_squirrel	2144
5V6JJ	7NP6N	Anomia ephippium	species	false	Anomia ephippium	Q204259	https://en.wikipedia.org/wiki/Anomia_ephippium	1130
5V6KX	62BHN	Anomiopus caputipilus	species	false	Anomiopus caputipilus	Q14892058	https://en.wikipedia.org/wiki/Anomiopus_caputipilus	1027
5V6KZ	62BHN	Anomiopus idei	species	false	Anomiopus idei	Q14891960	https://en.wikipedia.org/wiki/Anomiopus_idei	1027
5V6L8	62BHN	Anomiopus gracilis	species	false	Anomiopus gracilis	Q14891987	https://en.wikipedia.org/wiki/Anomiopus_gracilis	1027
5V6LF	62BHN	Anomiopus lacordairei	species	false	Anomiopus lacordairei	Q14891913	https://en.wikipedia.org/wiki/Anomiopus_lacordairei	1027
5V6LT	62BHN	Anomiopus birai	species	false	Anomiopus birai	Q14892009	https://en.wikipedia.org/wiki/Anomiopus_birai	1027
5V6M5	62BHN	Anomiopus bonariensis	species	false	Anomiopus bonariensis	Q14892048	https://en.wikipedia.org/wiki/Anomiopus_bonariensis	1027
5V6MW	WTV	Anomioserica maesi	species	false	Anomioserica maesi	Q28777744	https://en.wikipedia.org/wiki/Anomioserica_maesi	1027
5V6N7	WTV	Anomioserica flavipes	species	false	Anomioserica flavipes	Q2614461	https://en.wikipedia.org/wiki/Anomioserica_flavipes	1027
5V6N8	WTV	Anomioserica symmetrica	species	false	Anomioserica symmetrica	Q28777745	https://en.wikipedia.org/wiki/Anomioserica_symmetrica	1027
5V6QF	62BHC	Anomala vitis	species	false	Anomala vitis	Q14900948	https://en.wikipedia.org/wiki/Anomala_vitis	1027
5V6SK	WS2	Anomaloglossus blanci	species	false	Anomaloglossus blanci	Q55222239	https://en.wikipedia.org/wiki/Anomaloglossus_blanci	2144
5V6TP	WS2	Anomaloglossus stepheni	species	false	Anomaloglossus stepheni	Q28056530	https://en.wikipedia.org/wiki/Anomaloglossus_stepheni	2144
5V6TQ	WS2	Anomaloglossus guanayensis	species	false	Anomaloglossus guanayensis	Q2852261	https://en.wikipedia.org/wiki/Anomaloglossus_guanayensis	2144
5V6TR	WS2	Anomaloglossus moffetti	species	false	Anomaloglossus moffetti	Q4684493	https://en.wikipedia.org/wiki/Anomaloglossus_moffetti	2144
5V6V9	WSF	Anomalophylla liciata	species	false	Anomalophylla liciata	Q14869509	https://en.wikipedia.org/wiki/Anomalophylla_liciata	1027
5V72M	62BHC	Anomala tibialis	species	false	Anomala tibialis	Q14901138	https://en.wikipedia.org/wiki/Anomala_tibialis	1027
5V74K	WS2	Anomaloglossus breweri	species	false	Anomaloglossus breweri	Q2707941	https://en.wikipedia.org/wiki/Anomaloglossus_breweri	2144
5V75P	WS2	Anomaloglossus surinamensis	species	false	Anomaloglossus surinamensis	Q2852269	https://en.wikipedia.org/wiki/Anomaloglossus_surinamensis	2144
5V75R	WS2	Anomaloglossus murisipanensis	species	false	Colostethus murisipanensis	Q2852265	https://en.wikipedia.org/wiki/Anomaloglossus_murisipanensis	2144
5V762	WS2	Anomaloglossus kaiei	species	false	Anomaloglossus kaiei	Q4676943	https://en.wikipedia.org/wiki/Anomaloglossus_kaiei	2144
5V763	WS2	Anomaloglossus parimae	species	false	Colostethus parimae	Q2852266	https://en.wikipedia.org/wiki/Anomaloglossus_parimae	2144
5V766	WS2	Anomaloglossus triunfo	species	false	Anomaloglossus triunfo	Q2852279	https://en.wikipedia.org/wiki/Anomaloglossus_triunfo	2144
5V76B	WSF	Anomalophylla subcarinata	species	false	Anomalophylla subcarinata	Q14869519	https://en.wikipedia.org/wiki/Anomalophylla_subcarinata	1027
5V76C	WSF	Anomalophylla tsangpoana	species	false	Anomalophylla tsangpoana	Q14869520	https://en.wikipedia.org/wiki/Anomalophylla_tsangpoana	1027
5V76X	WSF	Anomalophylla majori	species	false	Anomalophylla majori	Q14869512	https://en.wikipedia.org/wiki/Anomalophylla_majori	1027
5V76Y	WSF	Anomalophylla plagipennis	species	false	Anomalophylla plagipennis	Q14869503	https://en.wikipedia.org/wiki/Anomalophylla_plagipennis	1027
5V76Z	WSF	Anomalophylla huashanica	species	false	Anomalophylla huashanica	Q14869515	https://en.wikipedia.org/wiki/Anomalophylla_huashanica	1027
5V776	WSF	Anomalophylla bicolor	species	false	Anomalophylla bicolor	Q14869516	https://en.wikipedia.org/wiki/Anomalophylla_bicolor	1027
5V779	WSF	Anomalophylla mandhatensis	species	false	Anomalophylla mandhatensis	Q14869518	https://en.wikipedia.org/wiki/Anomalophylla_mandhatensis	1027
5V7BQ	WY5	Anoplius carolinus	species	false	Anoplius carolinus	Q14437516	https://en.wikipedia.org/wiki/Anoplius_carolinus	2141
5V7CK	WY5	Anoplius atrox	species	false	Anoplius atrox	Q14437517	https://en.wikipedia.org/wiki/Anoplius_atrox	2141
5V7CY	WY5	Anoplius infuscatus	species	false	Anoplius infuscatus	Q14590648	https://en.wikipedia.org/wiki/Anoplius_infuscatus	2141
5V7D6	WY5	Anoplius illinoensis	species	false	Anoplius illinoensis	Q14437511	https://en.wikipedia.org/wiki/Anoplius_illinoensis	2141
5V7DB	WY5	Anoplius depressipes	species	false	Anoplius depressipes	Q14437509	https://en.wikipedia.org/wiki/Anoplius_depressipes	2141
5V7G9	WY5	Anoplius semirufus	species	false	Anoplius semirufus	Q14437506	https://en.wikipedia.org/wiki/Anoplius_semirufus	2141
5V7KV	9225V	Anopina praecisana	species	false	Anopina praecisana	Q13376140	https://en.wikipedia.org/wiki/Anopina_praecisana	219318
5V7KX	9225V	Anopina confusa	species	false	Anopina confusa	Q13376124	https://en.wikipedia.org/wiki/Anopina_confusa	219318
5V7L7	9225V	Anopina scintillans	species	false	Anopina scintillans	Q13376141	https://en.wikipedia.org/wiki/Anopina_scintillans	219318
5V7L9	9225V	Anopina desmatana	species	false	Anopina desmatana	Q13376126	https://en.wikipedia.org/wiki/Anopina_desmatana	219318
5V7PL	BJ86J	Anomophysis plagiata	species	false	Anomophysis plagiata	Q14845426	https://en.wikipedia.org/wiki/Anomophysis_plagiata	1032
5V7RB	WWZ	Anonychomyrma dimorpha	species	false	Anonychomyrma dimorpha	Q3912235	https://en.wikipedia.org/wiki/Anonychomyrma_dimorpha	54937
5V7RC	WWZ	Anonychomyrma incisa	species	false	Anonychomyrma incisa	Q3912370	https://en.wikipedia.org/wiki/Anonychomyrma_incisa	54937
5V7RF	WWZ	Anonychomyrma murina	species	false	Anonychomyrma murina	Q3910875	https://en.wikipedia.org/wiki/Anonychomyrma_murina	54937
5V83B	WWZ	Anonychomyrma fornicata	species	false	Anonychomyrma fornicata	Q3911217	https://en.wikipedia.org/wiki/Anonychomyrma_fornicata	54937
5V83C	WWZ	Anonychomyrma itinerans	species	false	Anonychomyrma itinerans	Q3912552	https://en.wikipedia.org/wiki/Anonychomyrma_itinerans	54937
5V83F	WWZ	Anonychomyrma myrmex	species	false	Anonychomyrma myrmex	Q3911759	https://en.wikipedia.org/wiki/Anonychomyrma_myrmex	54937
5V83G	WWZ	Anonychomyrma scrutator	species	false	Anonychomyrma scrutator	Q3913944	https://en.wikipedia.org/wiki/Anonychomyrma_scrutator	54937
5V83Y	WWZ	Anonychomyrma anguliceps	species	false	Anonychomyrma anguliceps	Q3911160	https://en.wikipedia.org/wiki/Anonychomyrma_anguliceps	54937
5V8FJ	62BKF	Anotomys leander	species	false	aquatic rat	Q1282226	https://en.wikipedia.org/wiki/Aquatic_rat	2144
5V8GP	8VRGY	Anotylus insignitus	species	false	Anotylus insignitus	Q14880522	https://en.wikipedia.org/wiki/Anotylus_insignitus	1204
5V8GT	8VRGY	Anotylus latiusculus	species	false	Anotylus latiusculus	Q50393847	https://en.wikipedia.org/wiki/Anotylus_latiusculus	1204
5V8JV	BJ6SC	Anoplophora zonator	species	false	Anoplophora zonator	Q14803399	https://en.wikipedia.org/wiki/Anoplophora_zonator	1032
5V8KD	BJ6SC	Anoplophora elegans	species	false	Anoplophora elegans	Q14803429	https://en.wikipedia.org/wiki/Anoplophora_elegans	1032
5V8PH	BJ86T	Anoreina ayri	species	false	Anoreina ayri	Q14844909	https://en.wikipedia.org/wiki/Anoreina_ayri	1032
5V8XF	WZ6	Anoplognathus brunnipennis	species	false	Anoplognathus brunnipennis	Q14903437	https://en.wikipedia.org/wiki/Anoplognathus_brunnipennis	1027
5V8XH	WZ6	Anoplognathus aureus	species	false	Anoplognathus aureus	Q14903452	https://en.wikipedia.org/wiki/Anoplognathus_aureus	1027
5V8YF	BJ86Q	Anoplomerus buqueti	species	false	Anoplomerus buqueti	Q14844908	https://en.wikipedia.org/wiki/Anoplomerus_buqueti	1032
5V8YV	WZB	Anoplolepis gracilipes	species	false	Anoplolepis gracilipes	Q935471	https://en.wikipedia.org/wiki/Yellow_crazy_ant	54937
5V8YZ	WZB	Anoplolepis steingroeveri	species	false	Anoplolepis steingroeveri	Q3651102	https://en.wikipedia.org/wiki/Anoplolepis_steingroeveri	54937
5V8Z6	WZ6	Anoplognathus smaragdinus	species	false	Anoplognathus smaragdinus	Q14903435	https://en.wikipedia.org/wiki/Anoplognathus_smaragdinus	1027
5V8Z8	WZB	Anoplolepis nuptialis	species	false	Anoplolepis nuptialis	Q3241945	https://en.wikipedia.org/wiki/Anoplolepis_nuptialis	54937
5V99	CY3	Mormoops	genus	false				2144
5V99M	WZ6	Anoplognathus olivieri	species	false	Anoplognathus olivieri	Q14903431	https://en.wikipedia.org/wiki/Anoplognathus_olivieri	1027
5V99N	WZ6	Anoplognathus porosus	species	false	Anoplognathus porosus	Q2345825	https://en.wikipedia.org/wiki/Anoplognathus_porosus	1027
5V9B	JWZ	Mormopterus	genus	false				2144
5V9B4	WY5	Anoplius virginiensis	species	false	Anoplius virginiensis	Q14437512	https://en.wikipedia.org/wiki/Anoplius_virginiensis	2141
5V9CW	8KTJM	Antennaria doddi	species	false	Antennaria doddi	Q13378258	https://en.wikipedia.org/wiki/Antennaria_doddi	1146
5V9JR	B8XCG	Antennolaelaps aremenae	species	false	Antennolaelaps aremenae	Q4645589	https://en.wikipedia.org/wiki/Antennolaelaps_aremenae	2144
5V9K3	B8XCG	Antennolaelaps brevisetae	species	false	Antennolaelaps brevisetae	Q4653768	https://en.wikipedia.org/wiki/Antennolaelaps_brevisetae	2144
5V9K6	BJ873	Antennohyllisia rondoni	species	false	Antennohyllisia rondoni	Q14848260	https://en.wikipedia.org/wiki/Antennohyllisia_rondoni	1032
5V9MH	7NP7L	Antalis nana	species	false	Antalis nana	Q5259450	https://en.wikipedia.org/wiki/Dentalium_nanum	1130
5V9RG	X8J	Antechinus agilis	species	false	Agile antechinus	Q134343	https://en.wikipedia.org/wiki/Agile_antechinus	2144
5V9SK	X8J	Antechinus stuartii	species	false	Brown antechinus	Q194186	https://en.wikipedia.org/wiki/Brown_antechinus	2144
5V9SM	X8J	Antechinus bellus	species	false	Fawn antechinus	Q135411	https://en.wikipedia.org/wiki/Fawn_antechinus	2144
5V9SZ	X8S	Antelientomon guilinicum	species	false	Antelientomon guilinicum	Q10413093	https://en.wikipedia.org/wiki/Antelientomon_guilinicum	2144
5V9TH	X4K	Anoura latidens	species	false	Broad-toothed Tailless Bat	Q306468	https://en.wikipedia.org/wiki/Broad-toothed_tailless_bat	2144
5V9TJ	X4K	Anoura cadenai	species	false	Cadena's Tailless Bat	Q2419002	https://en.wikipedia.org/wiki/Cadena%27s_tailless_bat	2144
5V9V5	X4R	Anous minutus	species	false	Black Noddy	Q1273772	https://en.wikipedia.org/wiki/Black_noddy	2144
5V9W	8S7	Morococcyx	genus	false				2144
5V9WG	X5N	Ansonia albomaculata	species	false	Ansonia albomaculata	Q266252	https://en.wikipedia.org/wiki/Ansonia_albomaculata	2144
5V9WK	X5N	Ansonia latidisca	species	false	Ansonia latidisca	Q1907423	https://en.wikipedia.org/wiki/Ansonia_latidisca	2144
5V9WL	X5N	Ansonia leptopus	species	false	Ansonia leptopus	Q771576	https://en.wikipedia.org/wiki/Ansonia_leptopus	2144
5V9WN	X5N	Ansonia jeetsukumarani	species	false	Ansonia jeetsukumarani	Q2852518	https://en.wikipedia.org/wiki/Ansonia_jeetsukumarani	2144
5V9X4	X5D	Anser brachyrhynchus	species	false	pink-footed goose	Q209419	https://en.wikipedia.org/wiki/Pink-footed_goose	2144
5V9X5	X5D	Anser indicus	species	false	bar-headed goose	Q191125	https://en.wikipedia.org/wiki/Bar-headed_goose	2144
5V9XR	X5N	Ansonia mcgregori	species	false	Ansonia mcgregori	Q2237209	https://en.wikipedia.org/wiki/Ansonia_mcgregori	2144
5V9XS	X5N	Ansonia phuketensis	species	false	Ansonia phuketensis	Q56349784	https://en.wikipedia.org/wiki/Ansonia_phuketensis	2144
5V9Y4	X5N	Ansonia pilokensis	species	false	Ansonia pilokensis	Q56349781	https://en.wikipedia.org/wiki/Ansonia_pilokensis	2144
5VB2R	62DC9	Anthaxia quercicola	species	false	Anthaxia quercicola	Q14922712	https://en.wikipedia.org/wiki/Anthaxia_quercicola	1190
5VB32	62DC9	Anthaxia quadripunctata	species	false	Anthaxia quadripunctata	Q225274	https://en.wikipedia.org/wiki/Anthaxia_quadripunctata	1190
5VB36	62DC9	Anthaxia retifer	species	false	Anthaxia retifer	Q14922689	https://en.wikipedia.org/wiki/Anthaxia_retifer	1190
5VB3X	62DC9	Anthaxia scutellaris	species	false	Anthaxia scutellaris	Q4771473	https://en.wikipedia.org/wiki/Anthaxia_scutellaris	1190
5VBBM	7NP87	Anthenoides granulosus	species	false	Anthenoides granulosus	Q3200348	https://en.wikipedia.org/wiki/Anthenoides_granulosus	1095
5VBNJ	62DC9	Anthaxia simiola	species	false	Anthaxia simiola	Q14922699	https://en.wikipedia.org/wiki/Anthaxia_simiola	1190
5VBPC	62DC9	Anthaxia thalassophila	species	false	Anthaxia thalassophila	Q4771477	https://en.wikipedia.org/wiki/Anthaxia_thalassophila	1190
5VBQC	62DC9	Anthaxia umbellatarum	species	false	Anthaxia umbellatarum	Q18481223	https://en.wikipedia.org/wiki/Anthaxia_umbellatarum	1190
5VBXQ	62DCN	Anthochaera carunculata	species	false	Red Wattlebird	Q607540	https://en.wikipedia.org/wiki/Red_wattlebird	2144
5VBXR	XDF	Anthocharis belia	species	false	Anthocharis belia	Q1165589	https://en.wikipedia.org/wiki/Anthocharis_belia	1046
5VBXS	XDF	Anthocharis scolymus	species	false	Anthocharis scolymus	Q2234011	https://en.wikipedia.org/wiki/Anthocharis_scolymus	1046
5VBXV	XDF	Anthocharis midea	species	false	Anthocharis midea	Q2201925	https://en.wikipedia.org/wiki/Anthocharis_midea	1046
5VBY2	62DCN	Anthochaera chrysoptera	species	false	Anthochaera chrysoptera	Q1588271	https://en.wikipedia.org/wiki/Little_wattlebird	2144
5VBY3	XDF	Anthocharis bieti	species	false	Anthocharis bieti	Q4771814	https://en.wikipedia.org/wiki/Anthocharis_bieti	1046
5VBY4	XDF	Anthocharis stella	species	false	Anthocharis stella	Q2852755	https://en.wikipedia.org/wiki/Anthocharis_stella	1046
5VBY6	XDF	Anthocharis lanceolata	species	false	Anthocharis lanceolata	Q1348018	https://en.wikipedia.org/wiki/Anthocharis_lanceolata	1046
5VC2M	62DC9	Anthaxia viridicornis	species	false	Anthaxia viridicornis	Q14922721	https://en.wikipedia.org/wiki/Anthaxia_viridicornis	1190
5VC8L	XD9	Anthocephala floriceps	species	false	Anthocephala floriceps	Q772052	https://en.wikipedia.org/wiki/Santa_Marta_blossomcrown	2144
5VC9P	XDF	Anthocharis euphenoides	species	false	Anthocharis euphenoides	Q1499321	https://en.wikipedia.org/wiki/Anthocharis_euphenoides	1046
5VC9Q	62DCN	Anthochaera lunulata	species	false	Western Wattlebird	Q3178448	https://en.wikipedia.org/wiki/Western_wattlebird	2144
5VC9R	XDF	Anthocharis cardamines	species	false	Anthocharis cardamines	Q322180	https://en.wikipedia.org/wiki/Anthocharis_cardamines	1046
5VCBN	8VRGZ	Anthobium atrocephalum	species	false	Anthobium atrocephalum	Q14880436	https://en.wikipedia.org/wiki/Anthobium_atrocephalum	1204
5VCGF	XCK	Anthidium formosum	species	false	Anthidium formosum	Q1826244	https://en.wikipedia.org/wiki/Anthidium_formosum	2144
5VCGH	XCK	Anthidium flavotarsum	species	false	Anthidium flavotarsum	Q2799167	https://en.wikipedia.org/wiki/Anthidium_flavotarsum	2144
5VCGJ	XCK	Anthidium gayi	species	false	Anthidium gayi	Q3289848	https://en.wikipedia.org/wiki/Anthidium_gayi	2144
5VCGK	XCK	Anthidium fulviventre	species	false	Anthidium fulviventre	Q3262698	https://en.wikipedia.org/wiki/Anthidium_fulviventre	2144
5VCGN	XCK	Anthidium igori	species	false	Anthidium igori	Q2499936	https://en.wikipedia.org/wiki/Anthidium_igori	2144
5VCGP	XCK	Anthidium gussakovskiji	species	false	Anthidium gussakovskiji	Q1922759	https://en.wikipedia.org/wiki/Anthidium_gussakovskiji	2144
5VCGR	XCK	Anthidium larocai	species	false	Anthidium larocai	Q1891006	https://en.wikipedia.org/wiki/Anthidium_larocai	2144
5VCGT	XCK	Anthidium jocosum	species	false	Anthidium jocosum	Q2532537	https://en.wikipedia.org/wiki/Anthidium_jocosum	2144
5VCGW	XCK	Anthidium cordiforme	species	false	Anthidium cordiforme	Q2311696	https://en.wikipedia.org/wiki/Anthidium_cordiforme	2144
5VCGX	XCK	Anthidium cuzcoense	species	false	Anthidium cuzcoense	Q2412542	https://en.wikipedia.org/wiki/Anthidium_cuzcoense	2144
5VCGY	XCK	Anthidium echinatum	species	false	Anthidium echinatum	Q3050083	https://en.wikipedia.org/wiki/Anthidium_echinatum	2144
5VCGZ	XCK	Anthidium edwini	species	false	Anthidium edwini	Q1829109	https://en.wikipedia.org/wiki/Anthidium_edwini	2144
5VCH2	XCK	Anthidium kvakicum	species	false	Anthidium kvakicum	Q3274083	https://en.wikipedia.org/wiki/Anthidium_kvakicum	2144
5VCH3	XCK	Anthidium latum	species	false	Anthidium latum	Q1947701	https://en.wikipedia.org/wiki/Anthidium_latum	2144
5VCH4	XCK	Anthidium incertum	species	false	Anthidium incertum	Q2959284	https://en.wikipedia.org/wiki/Anthidium_incertum	2144
